Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Emtricitabine_3106_p,8.69,Target Compound,049_fie1_air_biof_scq_0_r4,2381433,8700780,0.274,8.69,Processed,,Unknown,2361.208,T1,,25,1,049_fie1_air_biof_scq_0_r4,,481579,0.00,C8H10FN3O3S,M+H,N/A,2361.208,N/A,248.05,248.0502,.8099 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,050_fie1_air_biof_scq_0_r5,6624107,10501776,0.631,8.67,Processed,,Unknown,5407.004,T1,,26,1,050_fie1_air_biof_scq_0_r5,,906366,-0.02,C8H10FN3O3S,M+H,N/A,5407.004,N/A,248.05,248.0499,-.3589 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,051_fie1_air_biof_scq_0_r6,6995843,9956650,0.703,8.69,Processed,,Unknown,6020.071,T1,,27,1,051_fie1_air_biof_scq_0_r6,,1093073,0.00,C8H10FN3O3S,M+H,N/A,6020.071,N/A,248.05,248.0502,.9329 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,052_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,28,1,052_blankEvian,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,053_Cali5,2565156,19499732,0.132,8.67,Processed,5,Cal Std,1148.587,T1,,29,1,053_Cali5,,472528,-0.02,C8H10FN3O3S,M+H,1235.21,1148.587,N/A,248.05,248.0501,.6254 (ppm),1,Method,True,False,-7.01,4.52,4.62,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,054_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,30,1,054_blankEvian,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,055_fie1_air_asb_btq_0_r1,N/F,8549513,N/F,N/F,Processed,,Unknown,N/F,T1,,31,1,055_fie1_air_asb_btq_0_r1,,N/F,N/F,C8H10FN3O3S,N/A,N/A,N/F,N/A,248.05,N/F,N/F,1,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,056_fie1_air_asb_btq_0_r2,460241,6985658,0.066,8.72,Processed,,Unknown,588.449,T1,,32,1,056_fie1_air_asb_btq_0_r2,,84531,0.03,C8H10FN3O3S,M+H,N/A,588.449,N/A,248.05,248.05,.1332 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Fail,Identified,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,057_fie1_air_asb_btq_0_r3,576785,9135630,0.063,8.69,Processed,,Unknown,565.01,T1,,33,1,057_fie1_air_asb_btq_0_r3,,113189,0.00,C8H10FN3O3S,M+H,N/A,565.01,N/A,248.05,248.0501,.5023 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Fail,Identified,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Emtricitabine_3106_p,8.69,Target Compound,058_fie1_air_asb_btq_0_r4,2719839,10200982,0.267,8.68,Processed,,Unknown,2300.83,T1,,34,1,058_fie1_air_asb_btq_0_r4,,494652,-0.01,C8H10FN3O3S,M+H,N/A,2300.83,N/A,248.05,248.05,.2563 (ppm),1,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
