Compound,RT,Type,Filename,Area,ISTD Response,Response Ratio,Actual RT,Status,Level,Sample Type,Calculated Amt,Peak Label,Group,Batch Order,Sample ID,Sample Name,Comments,Height,RT Delta,Formula,Adduct,Theoretical Amt,Sample Amt,Std Add Amount,m/z (Expected),m/z (Apex),m/z (Delta),ISTD Amt,Integration Mode,Active,Excluded,%Diff,%RSD,% CV,Final Units,PK,IR,IP,LS,FI,Confirm,Isotopic Pattern Score (%),Num Isotopes Matched,Lib Match Name,Library Score (%),Library Match Rank,SI/Dot Product,RSI/Rev Dot,Library Probability Percent,S/N,Target Ion Ratio,Ion Ratio,Group Average,Relative RT,Flag Details
Ifosfamid_2683_p,14.48,Target Compound,065_fie1_air_asb_scq_0_r4,27279529,39624783,0.688,14.43,Processed,,Unknown,5274.202,T1,,40,1,065_fie1_air_asb_scq_0_r4,,4318164,-0.05,C7H15Cl2N2O2P,M+H,N/A,5274.202,N/A,261.0321,261.0321,.1341 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,066_fie1_air_asb_scq_0_r5,61468589,42168521,1.458,14.47,Processed,,Unknown,11167.511,T1,,41,1,066_fie1_air_asb_scq_0_r5,,12345156,-0.01,C7H15Cl2N2O2P,M+H,N/A,11167.511,N/A,261.0321,261.0322,.3679 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,068_wash,N/F,N/F,N/F,N/F,Processed,,Unknown,N/F,T1,,42,1,068_wash,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,069_Cali5,29790919,159873451,0.186,14.46,Processed,5,Cal Std,1427.48,T1,,43,1,069_Cali5,,5992415,-0.02,C7H15Cl2N2O2P,M+H,1300.12,1427.48,N/A,261.0321,261.0323,.8356 (ppm),0,Method,True,False,9.8,6,6,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,Rsquared 0.987 < R2Threshold 0.99
Ifosfamid_2683_p,14.48,Target Compound,070_blankEvian,N/F,N/F,N/F,N/F,Processed,,Solvent,N/F,T1,,44,1,070_blankEvian,,N/F,N/F,C7H15Cl2N2O2P,N/A,N/A,N/F,N/A,261.0321,N/F,N/F,0,Method,True,False,N/A,N/A,N/A,ng/L,Fail,N/A,N/A,N/A,N/A,NotFound,N/A,N/A,N/A,N/A,,,,,N/A,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,071_fie1_air_biof_btq_48_r1,5748409,17659019,0.326,14.46,Processed,,Unknown,2493.778,T1,,45,1,071_fie1_air_biof_btq_48_r1,,1024459,-0.02,C7H15Cl2N2O2P,M+H,N/A,2493.778,N/A,261.0321,261.0322,.2510 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,072_fie1_air_biof_btq_48_r2,13183549,20086143,0.656,14.44,Processed,,Unknown,5028.31,T1,,46,1,072_fie1_air_biof_btq_48_r2,,2204073,-0.04,C7H15Cl2N2O2P,M+H,N/A,5028.31,N/A,261.0321,261.032,-.3335 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,073_fie1_air_biof_btq_48_r3,10980195,16518694,0.665,14.49,Processed,,Unknown,5092.38,T1,,47,1,073_fie1_air_biof_btq_48_r3,,1838767,0.01,C7H15Cl2N2O2P,M+H,N/A,5092.38,N/A,261.0321,261.0321,-.0997 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,074_fie1_air_biof_btq_48_r4,34569356,19766050,1.749,14.47,Processed,,Unknown,13398.73,T1,,48,1,074_fie1_air_biof_btq_48_r4,,6748050,-0.01,C7H15Cl2N2O2P,M+H,N/A,13398.73,N/A,261.0321,261.0321,.1341 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
Ifosfamid_2683_p,14.48,Target Compound,075_fie1_air_biof_btq_48_r5,68728126,20572762,3.341,14.48,Processed,,Unknown,25593.861,T1,,49,1,075_fie1_air_biof_btq_48_r5,,13753850,0.00,C7H15Cl2N2O2P,M+H,N/A,25593.861,N/A,261.0321,261.0321,-.0997 (ppm),0,Method,True,False,N/A,N/A,N/A,ng/L,Pass,N/A,N/A,N/A,Pass,Confirmed,N/A,N/A,N/A,N/A,,,,,INF,N/A,N/A,N/A,,
